,MECS_NAICS,MECS_Region,MECS_FT_byp,MECS_FT,End_use,Byp_fraction
409,316,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
410,316,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
411,316,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
412,316,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
413,316,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
414,316,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
415,316,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
416,316,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
417,316,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
418,316,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
419,316,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
420,316,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
421,316,Midwest,Biomass,Other,Conventional Boiler Use,0.0
422,316,Midwest,Biomass,Other,Process Heating,0.0
423,316,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
424,316,Northeast,Biomass,Other,Conventional Boiler Use,0.0
425,316,Northeast,Biomass,Other,Process Heating,0.0
426,316,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
427,316,South,Biomass,Other,Conventional Boiler Use,0.0
428,316,South,Biomass,Other,Process Heating,0.0
429,316,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
430,316,US,Biomass,Other,Conventional Boiler Use,0.0
431,316,US,Biomass,Other,Process Heating,0.0
432,316,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
433,316,West,Biomass,Other,Conventional Boiler Use,0.0
434,316,West,Biomass,Other,Process Heating,0.0
435,316,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.0
436,316,Midwest,Steam,Other,Conventional Boiler Use,0.0
437,316,Midwest,Steam,Other,Process Heating,0.0
438,316,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
439,316,Northeast,Steam,Other,Conventional Boiler Use,0.1
440,316,Northeast,Steam,Other,Process Heating,0.0
441,316,South,Steam,Other,CHP and/or Cogeneration Process,0.9
442,316,South,Steam,Other,Conventional Boiler Use,0.1
443,316,South,Steam,Other,Process Heating,0.0
444,316,US,Steam,Other,CHP and/or Cogeneration Process,0.9
445,316,US,Steam,Other,Conventional Boiler Use,0.1
446,316,US,Steam,Other,Process Heating,0.0
447,316,West,Steam,Other,CHP and/or Cogeneration Process,0.9
448,316,West,Steam,Other,Conventional Boiler Use,0.1
449,316,West,Steam,Other,Process Heating,0.0
450,321,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
451,321,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
452,321,Midwest,Waste_gas,Other,Process Heating,0.0
453,321,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
454,321,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
455,321,Northeast,Waste_gas,Other,Process Heating,0.0
456,321,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
457,321,South,Waste_gas,Other,Conventional Boiler Use,0.0
458,321,South,Waste_gas,Other,Process Heating,0.0
459,321,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
460,321,US,Waste_gas,Other,Conventional Boiler Use,0.0
461,321,US,Waste_gas,Other,Process Heating,0.0
462,321,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
463,321,West,Waste_gas,Other,Conventional Boiler Use,0.0
464,321,West,Waste_gas,Other,Process Heating,0.0
465,321,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
466,321,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
467,321,Midwest,Petroleum_coke,Other,Process Heating,0.0
468,321,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
469,321,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
470,321,Northeast,Petroleum_coke,Other,Process Heating,0.0
471,321,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
472,321,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
473,321,South,Petroleum_coke,Other,Process Heating,0.0
474,321,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
475,321,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
476,321,US,Petroleum_coke,Other,Process Heating,0.0
477,321,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
478,321,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
479,321,West,Petroleum_coke,Other,Process Heating,0.0
480,321,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.005590062194582277
481,321,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.000621118021620253
482,321,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
483,321,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.06923076923076923
484,321,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.007692307692307693
485,321,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
486,321,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0006661732149527153
487,321,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,7.401924610585725e-05
488,321,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
489,321,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.02168674698795181
490,321,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0024096385542168677
491,321,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
492,321,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.01836734693877551
493,321,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.002040816326530612
494,321,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
495,321,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.8944099378054178
496,321,Midwest,Biomass,Other,Conventional Boiler Use,0.09937888197837975
497,321,Midwest,Biomass,Other,Process Heating,0.0
498,321,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.8307692307692308
499,321,Northeast,Biomass,Other,Conventional Boiler Use,0.09230769230769231
500,321,Northeast,Biomass,Other,Process Heating,0.0
501,321,South,Biomass,Other,CHP and/or Cogeneration Process,0.8800148444992801
502,321,South,Biomass,Other,Conventional Boiler Use,0.09777942716658668
503,321,South,Biomass,Other,Process Heating,0.0
504,321,US,Biomass,Other,CHP and/or Cogeneration Process,0.8783132530120482
505,321,US,Biomass,Other,Conventional Boiler Use,0.09759036144578315
506,321,US,Biomass,Other,Process Heating,0.0
507,321,West,Biomass,Other,CHP and/or Cogeneration Process,0.863265306122449
508,321,West,Biomass,Other,Conventional Boiler Use,0.09591836734693877
509,321,West,Biomass,Other,Process Heating,0.0
510,321,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.0
511,321,Midwest,Steam,Other,Conventional Boiler Use,0.0
512,321,Midwest,Steam,Other,Process Heating,0.0
513,321,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.0
514,321,Northeast,Steam,Other,Conventional Boiler Use,0.0
515,321,Northeast,Steam,Other,Process Heating,0.0
516,321,South,Steam,Other,CHP and/or Cogeneration Process,0.01931898228576721
517,321,South,Steam,Other,Conventional Boiler Use,0.0021465535873074677
518,321,South,Steam,Other,Process Heating,0.0
519,321,US,Steam,Other,CHP and/or Cogeneration Process,0.0
520,321,US,Steam,Other,Conventional Boiler Use,0.0
521,321,US,Steam,Other,Process Heating,0.0
522,321,West,Steam,Other,CHP and/or Cogeneration Process,0.01836734693877551
523,321,West,Steam,Other,Conventional Boiler Use,0.002040816326530612
524,321,West,Steam,Other,Process Heating,0.0
525,322,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0008814887496551517
526,322,Midwest,Waste_gas,Other,Conventional Boiler Use,9.794319440612798e-05
527,322,Midwest,Waste_gas,Other,Process Heating,0.0
528,322,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0008325624545778344
529,322,Northeast,Waste_gas,Other,Conventional Boiler Use,9.250693939753715e-05
530,322,Northeast,Waste_gas,Other,Process Heating,0.0
531,322,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.003422404976463905
532,322,South,Waste_gas,Other,Conventional Boiler Use,0.00038026721960710057
533,322,South,Waste_gas,Other,Process Heating,0.0
534,322,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.00181254834626925
535,322,US,Waste_gas,Other,Conventional Boiler Use,0.00020139426069658336
536,322,US,Waste_gas,Other,Process Heating,0.0
537,322,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
538,322,West,Waste_gas,Other,Conventional Boiler Use,0.0
539,322,West,Waste_gas,Other,Process Heating,0.0
540,322,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.03525954946079784
541,322,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.003917727717866426
542,322,Midwest,Petroleum_coke,Other,Process Heating,0.0
543,322,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.03330249768686749
544,322,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0037002775207630543
545,322,Northeast,Petroleum_coke,Other,Process Heating,0.0
546,322,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.009527235528663832
547,322,South,Petroleum_coke,Other,Conventional Boiler Use,0.0010585817254070923
548,322,South,Petroleum_coke,Other,Process Heating,0.0
549,322,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.01352439942922245
550,322,US,Petroleum_coke,Other,Conventional Boiler Use,0.0015027110476913833
551,322,US,Petroleum_coke,Other,Process Heating,0.0
552,322,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
553,322,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
554,322,West,Petroleum_coke,Other,Process Heating,0.0
555,322,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.05288932419119676
556,322,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.00587659157679964
557,322,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
558,322,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.016651248843433743
559,322,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0018501387603815271
560,322,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
561,322,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.004624871530213098
562,322,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0005138746144681221
563,322,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
564,322,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.010457010073575749
565,322,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0011618900081750833
566,322,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
567,322,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.024770642201834864
568,322,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0027522935779816515
569,322,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
570,322,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.7140058765811562
571,322,Midwest,Biomass,Other,Conventional Boiler Use,0.07933398628679514
572,322,Midwest,Biomass,Other,Process Heating,0.0
573,322,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.7742830712196691
574,322,Northeast,Biomass,Other,Conventional Boiler Use,0.08603145235774101
575,322,Northeast,Biomass,Other,Process Heating,0.0
576,322,South,Biomass,Other,CHP and/or Cogeneration Process,0.8788180655887124
577,322,South,Biomass,Other,Conventional Boiler Use,0.09764645173207916
578,322,South,Biomass,Other,Process Heating,0.0
579,322,US,Biomass,Other,CHP and/or Cogeneration Process,0.8554531203991135
580,322,US,Biomass,Other,Conventional Boiler Use,0.09505034671101262
581,322,US,Biomass,Other,Process Heating,0.0
582,322,West,Biomass,Other,CHP and/or Cogeneration Process,0.8595412718046697
583,322,West,Biomass,Other,Conventional Boiler Use,0.0955045857560744
584,322,West,Biomass,Other,Process Heating,0.0
585,322,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.09696376101719406
586,322,Midwest,Steam,Other,Conventional Boiler Use,0.010773751224132674
587,322,Midwest,Steam,Other,Process Heating,0.0
588,322,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.07493061979545185
589,322,Northeast,Steam,Other,Conventional Boiler Use,0.008325624421716872
590,322,Northeast,Steam,Other,Process Heating,0.0
591,322,South,Steam,Other,CHP and/or Cogeneration Process,0.0036074223759467354
592,322,South,Steam,Other,Conventional Boiler Use,0.00040082470843852614
593,322,South,Steam,Other,Process Heating,0.0
594,322,US,Steam,Other,CHP and/or Cogeneration Process,0.01875292175181901
595,322,US,Steam,Other,Conventional Boiler Use,0.0020836579724243342
596,322,US,Steam,Other,Process Heating,0.0
597,322,West,Steam,Other,CHP and/or Cogeneration Process,0.015688085993495558
598,322,West,Steam,Other,Conventional Boiler Use,0.001743120665943951
599,322,West,Steam,Other,Process Heating,0.0
600,323,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
601,323,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
602,323,Midwest,Waste_gas,Other,Process Heating,0.0
603,323,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
604,323,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
605,323,Northeast,Waste_gas,Other,Process Heating,0.0
606,323,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
607,323,South,Waste_gas,Other,Conventional Boiler Use,0.0
608,323,South,Waste_gas,Other,Process Heating,0.0
609,323,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
610,323,US,Waste_gas,Other,Conventional Boiler Use,0.0
611,323,US,Waste_gas,Other,Process Heating,0.0
612,323,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
613,323,West,Waste_gas,Other,Conventional Boiler Use,0.0
614,323,West,Waste_gas,Other,Process Heating,0.0
615,323,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
616,323,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
617,323,Midwest,Petroleum_coke,Other,Process Heating,0.0
618,323,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
619,323,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
620,323,Northeast,Petroleum_coke,Other,Process Heating,0.0
621,323,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
622,323,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
623,323,South,Petroleum_coke,Other,Process Heating,0.0
624,323,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
625,323,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
626,323,US,Petroleum_coke,Other,Process Heating,0.0
627,323,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
628,323,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
629,323,West,Petroleum_coke,Other,Process Heating,0.0
630,323,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.4500000033527613
631,323,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.05000000037252903
632,323,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
633,323,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
634,323,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
635,323,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
636,323,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.008999999798834325
637,323,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0009999999776482583
638,323,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
639,323,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.9
640,323,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.1
641,323,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
642,323,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
643,323,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
644,323,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
645,323,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
646,323,Midwest,Biomass,Other,Conventional Boiler Use,0.0
647,323,Midwest,Biomass,Other,Process Heating,0.0
648,323,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
649,323,Northeast,Biomass,Other,Conventional Boiler Use,0.0
650,323,Northeast,Biomass,Other,Process Heating,0.0
651,323,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
652,323,South,Biomass,Other,Conventional Boiler Use,0.0
653,323,South,Biomass,Other,Process Heating,0.0
654,323,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
655,323,US,Biomass,Other,Conventional Boiler Use,0.0
656,323,US,Biomass,Other,Process Heating,0.0
657,323,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
658,323,West,Biomass,Other,Conventional Boiler Use,0.0
659,323,West,Biomass,Other,Process Heating,0.0
660,323,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.4499999966472388
661,323,Midwest,Steam,Other,Conventional Boiler Use,0.04999999962747098
662,323,Midwest,Steam,Other,Process Heating,0.0
663,323,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
664,323,Northeast,Steam,Other,Conventional Boiler Use,0.1
665,323,Northeast,Steam,Other,Process Heating,0.0
666,323,South,Steam,Other,CHP and/or Cogeneration Process,0.8910000002011657
667,323,South,Steam,Other,Conventional Boiler Use,0.09900000002235175
668,323,South,Steam,Other,Process Heating,0.0
669,323,US,Steam,Other,CHP and/or Cogeneration Process,0.0
670,323,US,Steam,Other,Conventional Boiler Use,0.0
671,323,US,Steam,Other,Process Heating,0.0
672,323,West,Steam,Other,CHP and/or Cogeneration Process,0.9
673,323,West,Steam,Other,Conventional Boiler Use,0.1
674,323,West,Steam,Other,Process Heating,0.0
675,324,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.5672268907563025
676,324,Midwest,Waste_gas,Other,Conventional Boiler Use,0.06302521008403361
677,324,Midwest,Waste_gas,Other,Process Heating,0.0
678,324,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.5149444918807231
679,324,Northeast,Waste_gas,Other,Conventional Boiler Use,0.05721605465341367
680,324,Northeast,Waste_gas,Other,Process Heating,0.0
681,324,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.5254378648874062
