,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
2426,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,72873454.92,scf/month,Fuel Gas,,,10.81,kg/kg-mole,October,2016,100-H1
2427,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,14121010.41,scf/month,Fuel Gas,,,10.81,kg/kg-mole,October,2016,H-047
2428,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,23221030.5,scf/month,Fuel Gas,,,14.27,kg/kg-mole,October,2016,H-28002
2429,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,16001200,scf/month,Fuel Gas,,,14.31,kg/kg-mole,October,2016,H-501
2430,0.59,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,18687503.35,scf/month,Fuel Gas,,,13.79,kg/kg-mole,October,2016,54 H-102
2431,0.667,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,1159693.083,scf/month,Fuel Gas,,,11.28,kg/kg-mole,October,2016,H-506
2432,0.57,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,7328971.583,scf/month,Fuel Gas,,,14.44,kg/kg-mole,October,2016,H-28001
2433,0.57,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,978066.5833,scf/month,Fuel Gas,,,14.25,kg/kg-mole,October,2016,H-3003
2434,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,21337373.33,scf/month,Fuel Gas,,,14.31,kg/kg-mole,October,2016,H-502
2435,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,62183783.65,scf/month,Fuel Gas,,,10.81,kg/kg-mole,October,2016,14-H-1401
2436,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,15807000.69,scf/month,Fuel Gas,,,20.1,kg/kg-mole,October,2016,440h-1
2437,0.59,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,24243144.14,scf/month,Fuel Gas,,,13.79,kg/kg-mole,October,2016,54 H-101
2438,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,17230182.6,scf/month,Fuel Gas,,,10.81,kg/kg-mole,October,2016,160H-1
2439,0.66,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,7931390.17,scf/month,Fuel Gas,,,10.81,kg/kg-mole,October,2016,160H-2
2440,0.582,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,18575757.92,scf/month,Fuel Gas,,,,,October,2016,H-504
2441,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,October,2016,GP-POPCO Boilers
2442,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,October,2016,LFC GTG
2443,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,October,2016,GP-Sulfinol and GPU Reboilers
2444,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,October,2016,Duct Burner
2445,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,583931598.12,scf/month,Fuel Gas,,,7.7156,kg/kg-mole,October,2016,Furnace 10
2446,0.6383,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,671635729.34,scf/month,Fuel Gas,,,7.7156,kg/kg-mole,October,2016,Furnace 11
2447,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,270582959.63,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 2
2448,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,283596074.16,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 5
2449,0.675200,kg C per kg,1002884,TPC GROUP,99374650.090090100,scf/month,,,,18.040000,kg/kg-mole,October,2016,Boiler 9
2450,0.675200,kg C per kg,1002884,TPC GROUP,11550.990990991,scf/month,,,,18.040000,kg/kg-mole,October,2016,Boiler 8
2451,0.7381,kg C per kg,1003998,SYCAMORE COGENERATION Facility,670725091,scf/month,Natural Gas (Weighted U.S. Average),,,16.991,kg/kg-mole,October,2016,Unit A
2452,0.7381,kg C per kg,1003998,SYCAMORE COGENERATION Facility,8432613,scf/month,Natural Gas (Weighted U.S. Average),,,16.991,kg/kg-mole,October,2016,Unit B
2453,0.7381,kg C per kg,1003998,SYCAMORE COGENERATION Facility,659158597,scf/month,Natural Gas (Weighted U.S. Average),,,16.991,kg/kg-mole,October,2016,Unit C
2454,0.7381,kg C per kg,1003998,SYCAMORE COGENERATION Facility,8820421,scf/month,Natural Gas (Weighted U.S. Average),,,16.991,kg/kg-mole,October,2016,Unit D
2455,0.81,kg C per kg,1006307,CALCASIEU REFINING COMPANY,2182824.23,scf/month,Fuel Gas,,,43.38,kg/kg-mole,October,2016,H-701 VG
2456,0.69,kg C per kg,1006307,CALCASIEU REFINING COMPANY,34977559.44,scf/month,Fuel Gas,,,24.22,kg/kg-mole,October,2016,H-701
2457,0.69,kg C per kg,1006307,CALCASIEU REFINING COMPANY,33807488.64,scf/month,Fuel Gas,,,24.22,kg/kg-mole,October,2016,H-204
2458,0.69,kg C per kg,1006307,CALCASIEU REFINING COMPANY,121743035.15,scf/month,Fuel Gas,,,24.22,kg/kg-mole,October,2016,H-501
2459,0.69,kg C per kg,1006307,CALCASIEU REFINING COMPANY,25765136.01,scf/month,Fuel Gas,,,24.22,kg/kg-mole,October,2016,H-901
2460,0.798338408,kg C per kg,1004362,PARAMOUNT PETROLEUM CORPORATION,18117549.17,scf/month,,,,23.41241063,kg/kg-mole,October,2016,GP-807
2461,0.821329331,kg C per kg,1004362,PARAMOUNT PETROLEUM CORPORATION,9132004.41,scf/month,,,,29.51726338,kg/kg-mole,October,2016,GP-712
2462,0.6007147,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",116200,scf/month,,,,22.208188,kg/kg-mole,October,2016,Microturbines (5 x 68kW)
2463,0.6007147,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",35351600,scf/month,,,,22.208188,kg/kg-mole,October,2016,Turbine 1 (D182)
2464,0.6007147,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",1013940,scf/month,,,,22.208188,kg/kg-mole,October,2016,Stearns Multi-Therm Heater (D86)
2465,0.6007147,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",2627900,scf/month,,,,22.208188,kg/kg-mole,October,2016,Turbine 2 (D189)
2466,0.740,kg C per kg,1004340,"PCS NITROGEN FERTILIZER, L.P.",518615135,scf/month,Natural Gas (Weighted U.S. Average),,,16.71,kg/kg-mole,October,2016,CP-001
2467,,,1004218,Lycoming County Resource Management Services,341632,scf/month,Landfill Gas,,,28.4,kg/kg-mole,October,2016,GP-002
2468,0.69,kg C per kg,1007844,Paulsboro Refining Company LLC,13187526,scf/month,Fuel Gas,,,12.84,kg/kg-mole,October,2016,CCR F-5 Heater
2469,0.69,kg C per kg,1007844,Paulsboro Refining Company LLC,14643244,scf/month,Fuel Gas,,,12.84,kg/kg-mole,October,2016,CCR F-101 Heater
2470,0.751,kg C per kg,1007844,Paulsboro Refining Company LLC,160912061,scf/month,Fuel Gas,,,16.95,kg/kg-mole,October,2016,A-Boiler
2471,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,276504527.11,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 6
2472,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,289841186.97,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 1
2473,0.6393,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,206840463.91,scf/month,Fuel Gas,,,7.7173,kg/kg-mole,October,2016,Furnace 9
2474,0.751,kg C per kg,1007844,Paulsboro Refining Company LLC,171553144,scf/month,Fuel Gas,,,16.95,kg/kg-mole,October,2016,B-Boiler
2475,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,119545737,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,DB-901C
2476,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,95086401,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,DB-901B
2477,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,188677468,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,October,2016,DDB-901B
2478,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,1803154036,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,October,2016,GP-OL2 COMBUSTION
2479,0.5191,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,5608000,scf/month,,,,22.34,kg/kg-mole,October,2016,H-1 Heater OFG
2480,0.6993,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,14572366,scf/month,Fuel Gas,,,13.06,kg/kg-mole,October,2016,GP-Refinery Fuel Gas
2481,0.5191,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,4433000,scf/month,,,,22.34,kg/kg-mole,October,2016,Wicks Oilfield Gas
2482,0.687948821,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,571507145.64,scf/month,Fuel Gas,,,21.92084516,kg/kg-mole,October,2016,CP-88FQI945
2483,0.687948821,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,15681031.61,scf/month,Fuel Gas,,,21.92084516,kg/kg-mole,October,2016,56-H-1
2484,0.687948821,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,120606881.86,scf/month,Fuel Gas,,,21.92084516,kg/kg-mole,October,2016,56-H-2
2485,0.687948821,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,68750692.12,scf/month,Fuel Gas,,,21.92084516,kg/kg-mole,October,2016,58-H-1
2486,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,426408107,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,October,2016,DDB-105
2487,0.8624,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,16540858,scf/month,Fuel Gas,,,34.5906,kg/kg-mole,October,2016,CP-BOILERS
2488,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,175326580,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,October,2016,DDB-901A
2489,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,87722548,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,DB-901A
2490,0.614,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10402231.08,scf/month,Fuel Gas,,,20.52,kg/kg-mole,October,2016,H-1501B
2491,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,5709485.833,scf/month,Fuel Gas,,,14.31,kg/kg-mole,October,2016,H-505B
2492,0.609,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10982776.92,scf/month,Fuel Gas,,,20.37,kg/kg-mole,October,2016,H-205
2493,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,269713873,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,DB-106
2494,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,248085881,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,DB-109
2495,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,254449530,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,DB-107
2496,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,135159856,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,GP-OL1 COMBUSTION
2497,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,243378672,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,DB-105
2498,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,256617627,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,October,2016,DB-108
2499,0.51228,kg C per kg,1000696,Chevron Cogenerating Station,26409628.9,scf/month,Fuel Gas,,,18.83808,kg/kg-mole,October,2016,3
2500,0.51228,kg C per kg,1000696,Chevron Cogenerating Station,16031446.5,scf/month,Fuel Gas,,,18.83808,kg/kg-mole,October,2016,4
2501,0.719131005,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",89422790.64,scf/month,Fuel Gas,,,19.1622725,kg/kg-mole,October,2016,94-GDU
2502,0.75361,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",8153018.55,scf/month,Fuel Gas,,,20.4236,kg/kg-mole,October,2016,HTHC
2503,0.71858,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",71377466.82,scf/month,Fuel Gas,,,19.16307,kg/kg-mole,October,2016,HTHC
2504,0.72834,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",114431959.2,scf/month,Fuel Gas,,,18.07381,kg/kg-mole,October,2016,2004-10
2505,0.72821,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",88555260,scf/month,Fuel Gas,,,17.96457,kg/kg-mole,October,2016,94-43
2506,0.72484,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",157615200,scf/month,Fuel Gas,,,18.08781,kg/kg-mole,October,2016,2005-2
2507,0.72681,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",9334596.40,scf/month,Fuel Gas,,,18.11104,kg/kg-mole,October,2016,94-29
2508,0.72513,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",5021482.01,scf/month,Fuel Gas,,,18.06241,kg/kg-mole,October,2016,94-28
2509,0.71818,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",139620044.74,scf/month,Fuel Gas,,,19.163065,kg/kg-mole,October,2016,HCU Frac
2510,0.72778,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",90697087.2,scf/month,Fuel Gas,,,17.95993,kg/kg-mole,October,2016,94-45
2511,0.72415,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",56779568.50,scf/month,Fuel Gas,,,18.0122,kg/kg-mole,October,2016,DHT Feed Heaters
2512,0.718296754,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",146539624.80,scf/month,Fuel Gas,,,19.18304874,kg/kg-mole,October,2016,94-CCR
2513,0.717601359,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",64054573.40,scf/month,Fuel Gas,,,19.14264335,kg/kg-mole,October,2016,HCU Heaters
2514,0.725203026,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",332519040,scf/month,Fuel Gas,,,18.07141384,kg/kg-mole,October,2016,2005-1
2515,0.72548,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",207036050.647,scf/month,Fuel Gas,,,18.0859,kg/kg-mole,October,2016,Coker Heaters
2516,0.72626,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",49984694.82,scf/month,Fuel Gas,,,18.09486,kg/kg-mole,October,2016,6-81
2517,0.72577,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",10735749.44,scf/month,Fuel Gas,,,18.07591,kg/kg-mole,October,2016,94-30
2518,0.196872,kg C per kg,1006695,Dearborn Industrial Generation,154881900,scf/month,Blast Furnace Gas,,,28.903103,kg/kg-mole,October,2016,BL1100
2519,0.196872,kg C per kg,1006695,Dearborn Industrial Generation,1635576800,scf/month,Blast Furnace Gas,,,28.903103,kg/kg-mole,October,2016,BL3100
2520,0.196872,kg C per kg,1006695,Dearborn Industrial Generation,2374560800,scf/month,Blast Furnace Gas,,,28.903103,kg/kg-mole,October,2016,BL2100
2521,0.185,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,388232522.96,scf/month,Blast Furnace Gas,,,36.17,kg/kg-mole,October,2016,SRC_IH3_BFG Stoves_S1A
2522,0.1728,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,865133333.330,scf/month,Blast Furnace Gas,,,32.83,kg/kg-mole,October,2016,SRC_UTL_Boiler 6_S8E
2523,0.1739,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2052015304.57,scf/month,Blast Furnace Gas,,,32.88,kg/kg-mole,October,2016,SRC_IH4_BFG Stoves_S1C
2524,0.1728,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,1138013333.33,scf/month,Blast Furnace Gas,,,32.83,kg/kg-mole,October,2016,SRC_UTL_Boiler 8_S8G
2525,0.1728,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,1782226666.67,scf/month,Blast Furnace Gas,,,32.83,kg/kg-mole,October,2016,SRC_UTL_Boiler 7_S8F
2526,0.3921,kg C per kg,1000099,Robinson Refinery,1200785.377,scf/month,Fuel Gas,,,4.84,kg/kg-mole,October,2016,GP-1
2527,0.681,kg C per kg,1000099,Robinson Refinery,81370404.884,scf/month,Fuel Gas,,,17.076,kg/kg-mole,October,2016,GP-1
2528,0.7168,kg C per kg,1000099,Robinson Refinery,80705997.849,scf/month,Fuel Gas,,,15.003,kg/kg-mole,October,2016,GP-1
2529,0.6436,kg C per kg,1000099,Robinson Refinery,662313860.520,scf/month,Fuel Gas,,,16.948,kg/kg-mole,October,2016,GP-1
2530,0.6334,kg C per kg,1000099,Robinson Refinery,72604956.485,scf/month,Fuel Gas,,,8.665,kg/kg-mole,October,2016,GP-1
2531,0.6999,kg C per kg,1000099,Robinson Refinery,82663387.968,scf/month,Fuel Gas,,,13.013,kg/kg-mole,October,2016,GP-1
2532,0.681,kg C per kg,1000099,Robinson Refinery,169259756,scf/month,Fuel Gas,,,17.076,kg/kg-mole,October,2016,59F-3
2533,0.6999,kg C per kg,1000099,Robinson Refinery,358083499,scf/month,Fuel Gas,,,13.013,kg/kg-mole,October,2016,16F-3
2534,0.7168,kg C per kg,1000099,Robinson Refinery,100927400,scf/month,Fuel Gas,,,15,kg/kg-mole,October,2016,3F-2
2535,0.681,kg C per kg,1000099,Robinson Refinery,81370405,scf/month,Fuel Gas,,,17.076,kg/kg-mole,October,2016,59F-4
2536,0.6436,kg C per kg,1000099,Robinson Refinery,33371531,scf/month,Fuel Gas,,,16.948,kg/kg-mole,October,2016,60F-1
2537,0.7168,kg C per kg,1000099,Robinson Refinery,133150233,scf/month,Fuel Gas,,,15.003,kg/kg-mole,October,2016,3F-1
2538,0.7024,kg C per kg,1000099,Robinson Refinery,386327091.569,scf/month,Fuel Gas,,,15.280,kg/kg-mole,October,2016,1F-1
2539,0.742,kg C per kg,1007844,Paulsboro Refining Company LLC,182907451,scf/month,Fuel Gas,,,17.56,kg/kg-mole,September,2016,C-Boiler
2540,0.742,kg C per kg,1007844,Paulsboro Refining Company LLC,314187924,scf/month,Fuel Gas,,,17.56,kg/kg-mole,September,2016,GTG/HRSG
2541,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,89481307,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,CU7 F-2 Heater
2542,0.6521,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,133413760.80,scf/month,Fuel Gas,,,7.3820,kg/kg-mole,September,2016,Boiler A
2543,0.6312,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,287710517.48,scf/month,Fuel Gas,,,7.5151,kg/kg-mole,September,2016,Furnace 3
2544,0.6312,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,242348857.50,scf/month,Fuel Gas,,,7.5151,kg/kg-mole,September,2016,Furnace 4
2545,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,58074433,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,CU7 F-1A Heater
2546,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,72359349,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,CU7 F-1 Heater
2547,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,72656178,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,CU6 Heater
2548,0.762,kg C per kg,1007844,Paulsboro Refining Company LLC,29087242,scf/month,Fuel Gas,,,22.17,kg/kg-mole,September,2016,Coker A-Heater
2549,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,28185853,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,FURF-1 BB-1 Heater
2550,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,4051043,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,FURF-1 BB-2 Heater
2551,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,25254421,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,FURF-2 B101 Heater
2552,0.699,kg C per kg,1002286,LUNDAY-THAGARD COMPANY,582758,scf/month,Fuel Gas,,,38.08,kg/kg-mole,September,2016,GP-1
2553,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,0,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,PDA BB-1 Heater
2554,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,28982389,scf/month,Fuel Gas,,,20.88,kg/kg-mole,September,2016,PDA BB-2 Heater
2555,0.692,kg C per kg,1007844,Paulsboro Refining Company LLC,7970393,scf/month,Fuel Gas,,,20.67,kg/kg-mole,September,2016,CHD-2 Heater
2556,0.692,kg C per kg,1007844,Paulsboro Refining Company LLC,13250027,scf/month,Fuel Gas,,,20.67,kg/kg-mole,September,2016,MLDW Heater
2557,0.663,kg C per kg,1007844,Paulsboro Refining Company LLC,8835571,scf/month,Fuel Gas,,,8.95,kg/kg-mole,September,2016,NHT Heater
2558,0.663,kg C per kg,1007844,Paulsboro Refining Company LLC,11007638,scf/month,Fuel Gas,,,8.95,kg/kg-mole,September,2016,FGDU Heater
2559,0.762,kg C per kg,1007844,Paulsboro Refining Company LLC,27065877,scf/month,Fuel Gas,,,22.17,kg/kg-mole,September,2016,Coker B-Heater
2560,0.663,kg C per kg,1007844,Paulsboro Refining Company LLC,49745695,scf/month,Fuel Gas,,,8.95,kg/kg-mole,September,2016,CHD-1 Heater
2561,0.7368,kg C per kg,1004001,Kern River Cogeneration Facility,603373134,scf/month,Natural Gas (Weighted U.S. Average),,,17.144,kg/kg-mole,September,2016,Unit D
2562,0.7368,kg C per kg,1004001,Kern River Cogeneration Facility,15705549,scf/month,Natural Gas (Weighted U.S. Average),,,17.144,kg/kg-mole,September,2016,Unit B
2563,0.7368,kg C per kg,1004001,Kern River Cogeneration Facility,10125526,scf/month,Natural Gas (Weighted U.S. Average),,,17.144,kg/kg-mole,September,2016,Unit A
2564,0.7368,kg C per kg,1004001,Kern River Cogeneration Facility,13621992,scf/month,Natural Gas (Weighted U.S. Average),,,17.144,kg/kg-mole,September,2016,Unit C
2565,0.73574149156336,kg C per kg,1008014,ERGON REFINING INC,6929861.66493852,scf/month,Fuel Gas,,,17.9119833,kg/kg-mole,September,2016,GP-RFG
2566,0.781519489852457,kg C per kg,1003589,SHELL CHEMICAL COMPANY,263396568.000000000000000,scf/month,Fuel Gas,,,15.786340000000000,kg/kg-mole,September,2016,GP- FG2
2567,0.818173731882137,kg C per kg,1003589,SHELL CHEMICAL COMPANY,245863248.000000000000000,scf/month,Fuel Gas,,,18.148560000000000,kg/kg-mole,September,2016,GP- FG1
2568,0.719,kg C per kg,1004211,SHELL PUGET SOUND REFINERY,412265150.1,scf/month,Fuel Gas,,,17.7,kg/kg-mole,September,2016,CP-COGEN
2569,0.615,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,322260968,scf/month,Fuel Gas,,,10.91,kg/kg-mole,September,2016,GP-3
2570,0.710,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,500451580,scf/month,Fuel Gas,,,15.63,kg/kg-mole,September,2016,GP-2
2571,0.72,kg C per kg,1007322,Delaware City Refinery,566621360,scf/month,Fuel Gas,,,17.61,kg/kg-mole,September,2016,CP-Power Plant
2572,0.72,kg C per kg,1007322,Delaware City Refinery,1243541940,scf/month,Fuel Gas,,,17.61,kg/kg-mole,September,2016,CP-Heaters
2573,0.30222183,kg C per kg,1002150,Shute Creek Facility,1537152036.2612,scf/month,Natural Gas (Weighted U.S. Average),,,38.742963670,kg/kg-mole,September,2016,CP-Cogen Turbines - Primary fuel
2574,0.2823,kg C per kg,1006565,"Cos-Mar Company, Styrene Monomer Plant",288989970,scf/month,,,,6.045,kg/kg-mole,September,2016,CP-2
2575,0.76,kg C per kg,1005789,ConocoPhillips Alaska Inc - KRU CPF1,17756200,scf/month,Fuel Gas,,,20.745,kg/kg-mole,September,2016,G1-14-01
2576,0.689,kg C per kg,1007844,Paulsboro Refining Company LLC,125855285,scf/month,Fuel Gas,,,14.70,kg/kg-mole,September,2016,CCR Feed Heater
2577,0.6312,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,248927865.29,scf/month,Fuel Gas,,,7.5151,kg/kg-mole,September,2016,Furnace 7
2578,0.6312,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,276952971.93,scf/month,Fuel Gas,,,7.5151,kg/kg-mole,September,2016,Furnace 8
2579,0.6521,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,167624524.45,scf/month,Fuel Gas,,,7.3820,kg/kg-mole,September,2016,Boiler B
2580,0.7387,kg C per kg,1004004,Mid Set Cogeneration Facility,314286538,scf/month,Natural Gas (Weighted U.S. Average),,,17.123,kg/kg-mole,September,2016,Unit A
2581,0.6495,kg C per kg,1011345,Greka Refining Company,6914000,scf/month,Fuel Gas,,,25.935,kg/kg-mole,September,2016,GP-SMRC all Combustion Units
2582,0.80533595,kg C per kg,1006531,GOODWAY REFINING LLC,953446.1538,scf/month,Fuel Gas,,,42.93438688,kg/kg-mole,September,2016,GP-RFG
2583,0.1822,kg C per kg,1003195,"Ironside Energy, LLC",0,scf/month,Blast Furnace Gas,,,33,kg/kg-mole,September,2016,Boiler No. 9
