,boiler_heat_uom,boiler_ratio_b,facility_id,facility_name,fuel_type,mass_of_steam,mass_of_steam_uom,month,reporting_year,unit_name
558,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,158318000,pounds steam,October,2015,EU 009 - Boiler No. 4
559,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,372497000,pounds steam,October,2015,EU 028 - Boiler No. 8
560,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,42320083,pounds steam,October,2015,Unit 2
561,mmBtu/pounds steam,0.00167,1004572,MCKAY BAY FACILITY,Municipal Solid Waste,156096000,pounds steam,September,2015,GP-MWC
562,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,September,2015,EU 002 - Boiler No. 2
563,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,September,2015,Unit 1
564,mmBtu/pounds steam,0.001631,1005171,COVANTA RESOURCE RECOVERY FACILITY,Municipal Solid Waste,0,pounds steam,September,2015,GP-Combustors
565,mmBtu/pounds steam,0.00136,1000047,PENOBSCOT ENERGY RECOVERY CO.,Municipal Solid Waste,156334167,pounds steam,September,2015,GP-MWC
566,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,50914300,pounds steam,September,2015,A Boiler
567,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,51179200,pounds steam,September,2015,B Boiler
568,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,62653083,pounds steam,September,2015,GP-01
569,mmBtu/pounds steam,0.001465,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,151878636.72,pounds steam,September,2015,GP-Facility Emissions
570,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,35740812,pounds steam,September,2015,GP-Facility Stack
571,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47769417,pounds steam,September,2015,Unit 2
572,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47768167,pounds steam,September,2015,Unit 1
573,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,125729581.8,pounds steam,September,2015,GP-Combustors
574,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,47394083,pounds steam,September,2015,MWC-1
575,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,46398167,pounds steam,September,2015,MWC-2
576,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,54425760,pounds steam,September,2015,GP-Facility Stack
577,mmBtu/pounds steam,0.00179,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,125502287.65,pounds steam,September,2015,GP-Boilers 1 and 2
578,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,41921000,pounds steam,September,2015,Unit 1
579,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,40265417,pounds steam,September,2015,Unit 2
580,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,144605100,pounds steam,September,2015,GP-1
581,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,47234833.333,pounds steam,September,2015,Unit #2
582,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,46730500,pounds steam,September,2015,Unit 1
583,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,63854580,pounds steam,September,2015,Unit 2
584,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,66867640,pounds steam,September,2015,Unit 1
585,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21171113.1,pounds steam,September,2015,Unit 3
586,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10275513.4,pounds steam,September,2015,Unit 1
587,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10559612.3,pounds steam,September,2015,Unit 2
588,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,43004124,pounds steam,September,2015,1
589,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,53804078,pounds steam,September,2015,2
590,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91057916.67,pounds steam,September,2015,Unit 1
591,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,93833083.33,pounds steam,September,2015,Unit 2
592,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,September,2015,Unit 3
593,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,September,2015,Unit 4
594,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,39693200,pounds steam,September,2015,MWC Unit No. 1
595,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,30156100,pounds steam,September,2015,MWC Unit No. 2
596,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,September,2015,Unit 2
597,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,September,2015,Unit 1
598,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,September,2015,Unit 3
599,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),79758,pounds steam,September,2015,EU 001
600,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,55017420,pounds steam,September,2015,EU 001
601,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),75762,pounds steam,September,2015,EU 002
602,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,69459200,pounds steam,September,2015,EU 002
603,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),20550272,pounds steam,September,2015,1
604,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,18278587,pounds steam,September,2015,1
605,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),17670909,pounds steam,September,2015,2
606,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,15719028,pounds steam,September,2015,2
607,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,September,2015,EU 001 - Boiler No. 1
608,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,8926000,pounds steam,September,2015,EU 014 - Boiler No. 7
609,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,2497000,pounds steam,September,2015,EU 009 - Boiler No. 4
610,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,208600000,pounds steam,September,2015,EU 028 - Boiler No. 8
611,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,42320083,pounds steam,September,2015,Unit 2
