C_T3EQC3C8MONTHLYINPUTS.FACILITY_ID,C_T3EQC3C8MONTHLYINPUTS.REPORTING_YEAR,C_T3EQC3C8MONTHLYINPUTS.FACILITY_NAME,C_T3EQC3C8MONTHLYINPUTS.UNIT_NAME,C_T3EQC3C8MONTHLYINPUTS.FUEL_TYPE,C_T3EQC3C8MONTHLYINPUTS.CARBON_CONTENT,C_T3EQC3C8MONTHLYINPUTS.CARBON_CONTENT_UOM,C_T3EQC3C8MONTHLYINPUTS.FUEL_COMBUSTED,C_T3EQC3C8MONTHLYINPUTS.FUEL_COMBUSTED_UOM,C_T3EQC3C8MONTHLYINPUTS.HIGH_HEAT_VALUE,C_T3EQC3C8MONTHLYINPUTS.HIGH_HEAT_VALUE_UOM,C_T3EQC3C8MONTHLYINPUTS.MONTH
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8461,percent by weight  expressed as a decimal fraction,6820,short tons/month,,,July
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8370,percent by weight  expressed as a decimal fraction,7192,short tons/month,,,October
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.518,percent by weight  expressed as a decimal fraction,6274,short tons/month,,,May
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.570,percent by weight  expressed as a decimal fraction,6232,short tons/month,,,July
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.559,percent by weight  expressed as a decimal fraction,2594,short tons/month,,,December
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,1584.6,short tons/month,,,October
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,,,,,,,February
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8445,percent by weight  expressed as a decimal fraction,28,short tons/month,,,August
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8527,percent by weight  expressed as a decimal fraction,102,short tons/month,,,October
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8438,percent by weight  expressed as a decimal fraction,183,short tons/month,,,March
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8463,percent by weight  expressed as a decimal fraction,274.27,short tons/month,,,July
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8199,percent by weight  expressed as a decimal fraction,393.75,short tons/month,,,December
1006852,2015,Lake Road,EU-0050,Subbituminous,0.5314,percent by weight  expressed as a decimal fraction,9776,short tons/month,,,January
1006852,2015,Lake Road,EU-0050,Subbituminous,0.5064,percent by weight  expressed as a decimal fraction,0,short tons/month,,,June
1006738,2015,ILLINOIS CEMENT CO,423,Bituminous,0.45,percent by weight  expressed as a decimal fraction,2645,short tons/month,,,April
1006738,2015,ILLINOIS CEMENT CO,423,Bituminous,0.45,percent by weight  expressed as a decimal fraction,2645,short tons/month,,,July
1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,7285,short tons/month,,,May
1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,6543,short tons/month,,,August
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5427,percent by weight  expressed as a decimal fraction,8392,short tons/month,,,January
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5710,percent by weight  expressed as a decimal fraction,1720,short tons/month,,,February
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5532,percent by weight  expressed as a decimal fraction,4350,short tons/month,,,June
1005991,2017,Expera Specialty Solutions  LLC,B26,,0.741,percent by weight  expressed as a decimal fraction,6746,short tons/month,,,April
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.896,percent by weight  expressed as a decimal fraction,3370.1,short tons/month,,,November
1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.869,percent by weight  expressed as a decimal fraction,1114,short tons/month,,,January
1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.731,percent by weight  expressed as a decimal fraction,1086,short tons/month,,,December
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,1829.5,short tons/month,,,November
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,March
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8875,percent by weight  expressed as a decimal fraction,3.1,short tons/month,,,April
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8874,percent by weight  expressed as a decimal fraction,54.8,short tons/month,,,May
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.885,percent by weight  expressed as a decimal fraction,85.4,short tons/month,,,November
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,April
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0084,percent by weight  expressed as a decimal fraction,520380.4,short tons/month,,,March
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0087,percent by weight  expressed as a decimal fraction,499375.1,short tons/month,,,December
1006852,2016,Lake Road,EU-0050,Subbituminous,0.5191,percent by weight  expressed as a decimal fraction,9448,short tons/month,,,June
1006852,2016,Lake Road,EU-0050,Subbituminous,0.5126,percent by weight  expressed as a decimal fraction,10094,short tons/month,,,December
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.4865,percent by weight  expressed as a decimal fraction,18307,short tons/month,,,February
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.5038,percent by weight  expressed as a decimal fraction,20873,short tons/month,,,December
1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.60,percent by weight  expressed as a decimal fraction,9192,short tons/month,,,February
1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.60,percent by weight  expressed as a decimal fraction,16745,short tons/month,,,April
1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,,,,,,,July
1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.60,percent by weight  expressed as a decimal fraction,10747,short tons/month,,,December
1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4332,percent by weight  expressed as a decimal fraction,1806,short tons/month,,,April
1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4412,percent by weight  expressed as a decimal fraction,1899,short tons/month,,,May
1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4027,percent by weight  expressed as a decimal fraction,2065,short tons/month,,,February
1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,1842,short tons/month,,,June
1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4335,percent by weight  expressed as a decimal fraction,2614,short tons/month,,,September
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4362,percent by weight  expressed as a decimal fraction,2343,short tons/month,,,January
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4412,percent by weight  expressed as a decimal fraction,1430,short tons/month,,,May
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4383,percent by weight  expressed as a decimal fraction,1612,short tons/month,,,November
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.443,percent by weight  expressed as a decimal fraction,10350,short tons/month,,,October
1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5663,percent by weight  expressed as a decimal fraction,16652.98,short tons/month,,,August
1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5628,percent by weight  expressed as a decimal fraction,24511.891,short tons/month,,,September
1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5648,percent by weight  expressed as a decimal fraction,23553.925,short tons/month,,,November
1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5494,percent by weight  expressed as a decimal fraction,1229,short tons/month,,,February
1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5614,percent by weight  expressed as a decimal fraction,3802,short tons/month,,,April
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.895,percent by weight  expressed as a decimal fraction,2409,short tons/month,,,December
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.535100,percent by weight  expressed as a decimal fraction,366.00,short tons/month,,,April
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.089750,percent by weight  expressed as a decimal fraction,11036.00,short tons/month,,,March
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.088500,percent by weight  expressed as a decimal fraction,11305.00,short tons/month,,,August
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.091333,percent by weight  expressed as a decimal fraction,12295.00,short tons/month,,,September
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.107000,percent by weight  expressed as a decimal fraction,86.90,short tons/month,,,May
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,0,short tons/month,,,March
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,1782,short tons/month,,,December
1006412,2014,AMALGAMATED SUGAR CO LLC,GP-01,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,0,short tons/month,,,July
1006412,2014,AMALGAMATED SUGAR CO LLC,GP-01,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,5416,short tons/month,,,December
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.654,percent by weight  expressed as a decimal fraction,1190.86,short tons/month,,,April
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.766,percent by weight  expressed as a decimal fraction,1576.15,short tons/month,,,January
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6319,percent by weight  expressed as a decimal fraction,5826,short tons/month,,,January
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,,,,,,,March
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6378,percent by weight  expressed as a decimal fraction,1094,short tons/month,,,October
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3182,percent by weight  expressed as a decimal fraction,12725,short tons/month,,,February
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,,,,,,,March
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0070,percent by weight  expressed as a decimal fraction,358706.8,short tons/month,,,February
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0078,percent by weight  expressed as a decimal fraction,527996.5,short tons/month,,,May
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0091,percent by weight  expressed as a decimal fraction,498835.5,short tons/month,,,October
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0086,percent by weight  expressed as a decimal fraction,509060.1,short tons/month,,,December
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.6787,percent by weight  expressed as a decimal fraction,134.26,short tons/month,,,September
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.6810,percent by weight  expressed as a decimal fraction,90.41,short tons/month,,,December
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0081,percent by weight  expressed as a decimal fraction,537909.5,short tons/month,,,March
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0078,percent by weight  expressed as a decimal fraction,527996.5,short tons/month,,,May
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0091,percent by weight  expressed as a decimal fraction,498835.5,short tons/month,,,October
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.532850,percent by weight  expressed as a decimal fraction,441.0,short tons/month,,,December
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.075650,percent by weight  expressed as a decimal fraction,6838.0,short tons/month,,,June
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.103500,percent by weight  expressed as a decimal fraction,72.5,short tons/month,,,April
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.9,percent by weight  expressed as a decimal fraction,3392,short tons/month,,,October
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,March
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.520,percent by weight  expressed as a decimal fraction,0,short tons/month,,,June
1006878,2015,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.520,percent by weight  expressed as a decimal fraction,0,short tons/month,,,July
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.852,percent by weight  expressed as a decimal fraction,1291,short tons/month,,,October
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.906,percent by weight  expressed as a decimal fraction,207.14,short tons/month,,,March
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.902,percent by weight  expressed as a decimal fraction,293.52,short tons/month,,,June
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,195.22,short tons/month,,,November
1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7727,percent by weight  expressed as a decimal fraction,1082,short tons/month,,,June
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,April
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,August
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,September
1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.881,percent by weight  expressed as a decimal fraction,832,short tons/month,,,October
1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.879,percent by weight  expressed as a decimal fraction,680.1,short tons/month,,,November
1005645,2016,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,November
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.75,percent by weight  expressed as a decimal fraction,4219.24,short tons/month,,,May
1002172,2016,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.886,percent by weight  expressed as a decimal fraction,213.6,short tons/month,,,June
1002172,2016,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.882,percent by weight  expressed as a decimal fraction,291.9,short tons/month,,,July
1002172,2016,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.878,percent by weight  expressed as a decimal fraction,1004.7,short tons/month,,,August
1001921,2016,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7115,percent by weight  expressed as a decimal fraction,4331.215,short tons/month,,,October
1006024,2016,Duluth Steam One,GP-1,Subbituminous,0.3593,percent by weight  expressed as a decimal fraction,3545,short tons/month,,,January
1006024,2016,Duluth Steam One,GP-1,Subbituminous,0.3593,percent by weight  expressed as a decimal fraction,3545,short tons/month,,,March
1006024,2016,Duluth Steam One,GP-1,Subbituminous,0.3593,percent by weight  expressed as a decimal fraction,3545,short tons/month,,,August
1005132,2016,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.906,percent by weight  expressed as a decimal fraction,430.3,short tons/month,,,May
1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.882,percent by weight  expressed as a decimal fraction,80.1,short tons/month,,,June
1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.891,percent by weight  expressed as a decimal fraction,76.5,short tons/month,,,July
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7888,percent by weight  expressed as a decimal fraction,1473,short tons/month,,,January
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7910,percent by weight  expressed as a decimal fraction,1301,short tons/month,,,February
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.8173,percent by weight  expressed as a decimal fraction,1138,short tons/month,,,September
1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,652.6,short tons/month,,,January
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.096100,percent by weight  expressed as a decimal fraction,90.70,short tons/month,,,December
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.516,percent by weight  expressed as a decimal fraction,16543,short tons/month,,,April
1001906,2015,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.527,percent by weight  expressed as a decimal fraction,18038,short tons/month,,,August
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,August
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.786,percent by weight  expressed as a decimal fraction,1155.37,short tons/month,,,January
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.683,percent by weight  expressed as a decimal fraction,1547.02,short tons/month,,,February
1006878,2016,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.61,percent by weight  expressed as a decimal fraction,13023,short tons/month,,,February
1006878,2016,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.61,percent by weight  expressed as a decimal fraction,13672,short tons/month,,,April
1006878,2016,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,July
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4111,percent by weight  expressed as a decimal fraction,3220,short tons/month,,,January
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4097,percent by weight  expressed as a decimal fraction,1044,short tons/month,,,April
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4177,percent by weight  expressed as a decimal fraction,2997,short tons/month,,,June
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4219,percent by weight  expressed as a decimal fraction,0,short tons/month,,,November
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8346,percent by weight  expressed as a decimal fraction,6065,short tons/month,,,January
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8347,percent by weight  expressed as a decimal fraction,8761,short tons/month,,,March
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8390,percent by weight  expressed as a decimal fraction,5671,short tons/month,,,May
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8287,percent by weight  expressed as a decimal fraction,6018,short tons/month,,,August
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5375,percent by weight  expressed as a decimal fraction,2218,short tons/month,,,January
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.539,percent by weight  expressed as a decimal fraction,4187,short tons/month,,,October
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,43.1,short tons/month,,,March
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.873,percent by weight  expressed as a decimal fraction,99.1,short tons/month,,,November
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.896,percent by weight  expressed as a decimal fraction,112.4,short tons/month,,,February
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.886,percent by weight  expressed as a decimal fraction,103.1,short tons/month,,,November
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8371,percent by weight  expressed as a decimal fraction,242,short tons/month,,,September
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8445,percent by weight  expressed as a decimal fraction,39,short tons/month,,,August
1006852,2017,Lake Road,EU-0050,Subbituminous,0.5156,percent by weight  expressed as a decimal fraction,9944,short tons/month,,,April
1006852,2017,Lake Road,EU-0050,Subbituminous,0.5223,percent by weight  expressed as a decimal fraction,3988,short tons/month,,,June
1006852,2017,Lake Road,EU-0050,Subbituminous,0.5038,percent by weight  expressed as a decimal fraction,8224,short tons/month,,,October
1006852,2017,Lake Road,EU-0050,Subbituminous,0.5554,percent by weight  expressed as a decimal fraction,9138,short tons/month,,,December
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8542,percent by weight  expressed as a decimal fraction,234.46,short tons/month,,,August
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.7816,percent by weight  expressed as a decimal fraction,327.04,short tons/month,,,February
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8146,percent by weight  expressed as a decimal fraction,445.65,short tons/month,,,April
1006738,2015,ILLINOIS CEMENT CO,423,Bituminous,0.45,percent by weight  expressed as a decimal fraction,2645,short tons/month,,,January
1006738,2015,ILLINOIS CEMENT CO,423,Bituminous,0.45,percent by weight  expressed as a decimal fraction,2645,short tons/month,,,September
1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,6027,short tons/month,,,January
1006738,2015,ILLINOIS CEMENT CO,423,Coal Coke,0.85,percent by weight  expressed as a decimal fraction,6570,short tons/month,,,March
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.4879,percent by weight  expressed as a decimal fraction,4555,short tons/month,,,April
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5015,percent by weight  expressed as a decimal fraction,5049,short tons/month,,,May
1005991,2017,Expera Specialty Solutions  LLC,B26,,0.739,percent by weight  expressed as a decimal fraction,8299,short tons/month,,,February
1005991,2017,Expera Specialty Solutions  LLC,B26,,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,July
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.897,percent by weight  expressed as a decimal fraction,3793.6,short tons/month,,,April
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.907,percent by weight  expressed as a decimal fraction,4184.9,short tons/month,,,October
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.899,percent by weight  expressed as a decimal fraction,3485.5,short tons/month,,,January
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.897,percent by weight  expressed as a decimal fraction,2644.7,short tons/month,,,February
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.862,percent by weight  expressed as a decimal fraction,3441.4,short tons/month,,,May
1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.921,percent by weight  expressed as a decimal fraction,604,short tons/month,,,February
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,February
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8728,percent by weight  expressed as a decimal fraction,1078.8,short tons/month,,,October
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8674,percent by weight  expressed as a decimal fraction,0,short tons/month,,,December
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8821,percent by weight  expressed as a decimal fraction,310.2,short tons/month,,,June
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,May
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.891,percent by weight  expressed as a decimal fraction,24.5,short tons/month,,,July
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0091,percent by weight  expressed as a decimal fraction,250677,short tons/month,,,April
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0086,percent by weight  expressed as a decimal fraction,494686,short tons/month,,,July
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0087,percent by weight  expressed as a decimal fraction,517711.9,short tons/month,,,September
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0082,percent by weight  expressed as a decimal fraction,541015.3,short tons/month,,,October
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0087,percent by weight  expressed as a decimal fraction,499375.1,short tons/month,,,December
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0087,percent by weight  expressed as a decimal fraction,427268,short tons/month,,,February
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0078,percent by weight  expressed as a decimal fraction,519681,short tons/month,,,August
1006852,2016,Lake Road,EU-0050,Subbituminous,0.5149,percent by weight  expressed as a decimal fraction,8075,short tons/month,,,February
1006852,2016,Lake Road,EU-0050,Subbituminous,0.5208,percent by weight  expressed as a decimal fraction,9182,short tons/month,,,September
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.5377,percent by weight  expressed as a decimal fraction,11057,short tons/month,,,October
