C_T2EQC2CMONTHLYINPUTS.FACILITY_ID,C_T2EQC2CMONTHLYINPUTS.REPORTING_YEAR,C_T2EQC2CMONTHLYINPUTS.FACILITY_NAME,C_T2EQC2CMONTHLYINPUTS.UNIT_NAME,C_T2EQC2CMONTHLYINPUTS.FUEL_TYPE,C_T2EQC2CMONTHLYINPUTS.MONTH,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM_UOM,C_T2EQC2CMONTHLYINPUTS.BOILER_RATIO_B,C_T2EQC2CMONTHLYINPUTS.BOILER_HEAT_UOM
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),September,0,pounds steam,0.001712,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,December,0,pounds steam,0.001712,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,February,27121000.7,pounds steam,0.00141,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,May,33018000.9,pounds steam,0.00141,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,February,35986636,pounds steam,0.001470773,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,April,65742230,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,January,66427780,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,October,70606640,pounds steam,0.0016,mmBtu/pounds steam
1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,September,156096000,pounds steam,0.00167,mmBtu/pounds steam
1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,October,29720160,pounds steam,0.001607717,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,January,37082503,pounds steam,0.001470773,mmBtu/pounds steam
1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,May,129999166,pounds steam,0.001729,mmBtu/pounds steam
1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,October,129999166,pounds steam,0.001729,mmBtu/pounds steam
1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,December,129999166,pounds steam,0.001729,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,June,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,October,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,December,15375758.3,pounds steam,0.001324,mmBtu/pounds steam
1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),January,31068000,pounds steam,0.00147,mmBtu/pounds steam
1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),April,29942000,pounds steam,0.00147,mmBtu/pounds steam
1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),May,27377000,pounds steam,0.00147,mmBtu/pounds steam
1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),June,23543000,pounds steam,0.00147,mmBtu/pounds steam
1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),October,24663000,pounds steam,0.00147,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,January,46317300,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,April,35153900,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,May,53841300,pounds steam,0.00130456,mmBtu/pounds steam
1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),March,116777931,pounds steam,0.001938,mmBtu/pounds steam
1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),June,112872741,pounds steam,0.001938,mmBtu/pounds steam
1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),October,114252575,pounds steam,0.001938,mmBtu/pounds steam
1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,January,57923760,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,June,50438760,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,August,60444240,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,September,48443520,pounds steam,0.001607717,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,April,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),June,0,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,February,31427360,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),March,0,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),May,0,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),September,75762,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),October,14702,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,May,75340166,pounds steam,0.00160681,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,May,0,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,February,169167000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,July,0,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,December,212663000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,April,148749000,pounds steam,0.00221,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,May,7893000,pounds steam,0.00221,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,August,0,pounds steam,0.00221,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,October,158318000,pounds steam,0.00221,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,September,46675425,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,February,27059410,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,January,32682670,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,May,16703550,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,August,5876000,pounds steam,0.00122,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),April,23681792,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Municipal Solid Waste,March,19733019,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Municipal Solid Waste,June,16886650,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Municipal Solid Waste,September,18090510,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),May,18572491,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),September,16258381,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Municipal Solid Waste,November,15296243.78,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Municipal Solid Waste,December,14021309.77,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,March,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,April,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,June,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,November,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,March,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,October,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,July,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,October,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,September,0,pounds steam,0.00215,mmBtu/pounds steam
1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),April,18485065,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),June,21475220,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,August,20864766,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),October,22999537,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),December,21645194,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,January,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,April,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,September,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,October,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),July,21318238,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),November,23624912,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,May,18693020,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,October,19577871,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),December,20753922,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,January,13800789,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,June,18295477,pounds steam,0.00166333,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),January,17494,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),March,,,0.00160681,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,April,18702031,pounds steam,0.00164,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),May,,,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,May,75081176,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,December,70676229,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),March,378664,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,March,70390964,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,January,,,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,August,56318501,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,September,46263772,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,November,42560445,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,May,40743437,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,June,63649110,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,September,,,0.00122,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,December,65660199,pounds steam,0.00160681,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,March,20763608.6,pounds steam,0.001203,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,June,20763608.6,pounds steam,0.001203,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,July,20763608.6,pounds steam,0.001203,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,February,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,December,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,January,10163782,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,April,10163782,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,October,10163782,pounds steam,0.001389,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),March,0,pounds steam,0.00160681,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,April,103739500,pounds steam,0.001665,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,May,103739500,pounds steam,0.001665,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,June,103739500,pounds steam,0.001665,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,September,103739500,pounds steam,0.001665,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,June,196130400,pounds steam,0.00146,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,October,167997900,pounds steam,0.00146,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,November,201211300,pounds steam,0.00146,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,January,50999000,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,November,48979500,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,October,52475600,pounds steam,0.0013,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-1,Municipal Solid Waste,August,47394083,pounds steam,0.001608,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-2,Municipal Solid Waste,June,46398167,pounds steam,0.001608,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,June,47769417,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,December,47769417,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,May,47768167,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,December,47768167,pounds steam,0.00163,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,April,17837300,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,November,50963100,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,August,48593200,pounds steam,0.0013,mmBtu/pounds steam
1005171,2015,COVANTA RESOURCE RECOVERY FACILITY,GP-Combustors,Municipal Solid Waste,December,0,pounds steam,0.001631,mmBtu/pounds steam
1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,March,125729581.8,pounds steam,0.001665,mmBtu/pounds steam
1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,August,125729581.8,pounds steam,0.001665,mmBtu/pounds steam
1000047,2015,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,March,156334167,pounds steam,0.00136,mmBtu/pounds steam
1005528,2015,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,May,62653083,pounds steam,0.001558448,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,December,32535200,pounds steam,0.00141,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,February,39738000,pounds steam,0.00141,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,October,37777200,pounds steam,0.00141,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,December,38249900,pounds steam,0.00141,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,July,25578130,pounds steam,0.00215,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,February,184070700,pounds steam,0.00211,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,January,109213350,pounds steam,0.00215,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,April,101857860,pounds steam,0.00215,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,August,0,pounds steam,0.00215,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),March,54910,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,July,52018321,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,December,70190556,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),March,49161,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Municipal Solid Waste,February,31822640,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Municipal Solid Waste,June,68801892,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Municipal Solid Waste,July,62701210,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Municipal Solid Waste,August,64709129,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,March,66691346,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,May,59704504,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,July,62590600,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,1,Municipal Solid Waste,September,48432951,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,February,53534241,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,October,59200462,pounds steam,0.00159027,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,August,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,April,48941083,pounds steam,0.001685,mmBtu/pounds steam
